id,name,firstname,lastname,age,nationality,height,weight,injured,photo,birth_date,birth_place,birth_country,team_id,team_name,team_logo,league_id,league_name,league_country,league_logo,league_flag,league_season,games_appearences,games_lineups,games_minutes,games_number,games_position,games_rating,games_captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
1902,D. Ćaleta-Car,Duje,Ćaleta-Car,27,Croatia,192 cm,89 kg,False,https://media-1.api-sports.io/football/players/1902.png,1996-09-17,Šibenik,Croatia,41,Southampton,https://media-1.api-sports.io/football/teams/41.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,13,9,945,,Defender,6.892307,False,4,2,13,5,2,1,0,,,562,1,36,14,11,15,62,36,2,2,,1,9,2,0,0,,,0,0,
19719,J. Bree,James,Bree,26,England,172 cm,74 kg,False,https://media-3.api-sports.io/football/players/19719.png,1997-12-11,Wakefield,England,41,Southampton,https://media-2.api-sports.io/football/teams/41.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,3,2,201,,Defender,6.766666,False,1,1,1,,,0,0,,,89,4,21,3,1,4,19,13,2,1,,,,0,0,0,,,0,0,
20600,R. Perraud,Romain Paul Jean-Michel,Perraud,26,France,173 cm,68 kg,False,https://media-2.api-sports.io/football/players/20600.png,1997-09-22,Toulouse,France,41,Southampton,https://media-3.api-sports.io/football/teams/41.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,29,22,1838,,Defender,6.544827,False,7,10,9,13,6,2,0,2,,660,15,18,54,6,20,208,92,34,9,,15,31,4,0,0,,,0,0,
158694,V. Livramento,Valentino Francisco,Livramento,21,England,182 cm,,False,https://media-3.api-sports.io/football/players/158694.png,2002-11-12,,England,41,Southampton,https://media-1.api-sports.io/football/teams/41.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
47480,M. Salisu,Mohammed,Salisu Abdul Karim,24,Ghana,191 cm,82 kg,False,https://media-1.api-sports.io/football/players/47480.png,1999-04-17,Accra,Ghana,41,Southampton,https://media-1.api-sports.io/football/teams/41.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,22,21,1973,,Defender,6.986363,False,1,1,5,17,5,0,0,1,,1090,8,38,51,25,31,188,116,10,7,,3,26,5,0,0,,,0,0,
284264,Juan Larios,Juan,Larios López,19,Spain,,,False,https://media-3.api-sports.io/football/players/284264.png,2004-01-12,,Spain,41,Southampton,https://media-3.api-sports.io/football/teams/41.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,5,2,151,,Defender,6.640000,False,3,2,7,,,0,0,,,55,,8,7,,3,21,12,4,3,,,1,0,0,0,,,0,0,
2999,J. Bednarek,Jan Kacper,Bednarek,27,Poland,189 cm,84 kg,False,https://media-2.api-sports.io/football/players/2999.png,1996-04-12,Słupca,Poland,41,Southampton,https://media-1.api-sports.io/football/teams/41.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,14,14,1154,,Defender,6.866666,False,0,2,0,,,0,0,,,66,,20,3,1,2,5,4,,,,1,1,4,0,0,,,0,0,
25061,A. Bella-Kotchap,Armel,Bella-Kotchap,22,Germany,190 cm,87 kg,False,https://media-2.api-sports.io/football/players/25061.png,2001-12-11,Paris,France,41,Southampton,https://media-2.api-sports.io/football/teams/41.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,23,23,1847,,Defender,6.969565,False,0,5,2,13,2,0,0,2,,888,6,30,37,12,44,163,114,7,4,,33,9,4,0,0,,,0,0,
1456,A. Maitland-Niles,Ainsley Cory,Maitland-Niles,26,England,177 cm,71 kg,False,https://media-1.api-sports.io/football/players/1456.png,1997-08-29,London,England,41,Southampton,https://media-2.api-sports.io/football/teams/41.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,20,11,1232,,Midfielder,6.720000,False,9,5,13,1,1,0,0,,,541,8,21,43,6,20,133,81,21,16,,7,9,3,0,0,,,0,0,
19825,J. Aribo,Joseph Oluwaseyi Temitope,Ayodele-Aribo,27,Nigeria,183 cm,76 kg,False,https://media-3.api-sports.io/football/players/19825.png,1996-07-21,London,England,41,Southampton,https://media-2.api-sports.io/football/teams/41.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,20,12,1156,,Midfielder,6.705000,False,8,9,14,9,8,2,0,,,359,9,13,30,1,8,184,88,38,17,,12,9,2,0,0,,,0,0,
191971,J. Stansfield,Jay,Stansfield,21,England,,,False,https://media-3.api-sports.io/football/players/191971.png,2002-11-24,,England,36,Fulham,https://media-2.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,3,1,86,,Attacker,6.266666,False,2,1,4,,,0,0,,,20,1,4,,1,1,7,1,,,,1,1,0,0,0,,,0,0,
195106,Rodrigo Muniz,Rodrigo,Muniz Carvalho,22,Brazil,183 cm,80 kg,False,https://media-2.api-sports.io/football/players/195106.png,2001-05-04,São Domingos do Prata,Brazil,36,Fulham,https://media-3.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,0,0,0,,Attacker,,False,0,0,2,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,
18803,N. Chalobah,Nathaniel Nyakie,Chalobah,29,England,187 cm,80 kg,False,https://media-3.api-sports.io/football/players/18803.png,1994-12-12,Freetown,Sierra Leone,36,Fulham,https://media-2.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,4,1,10,,Midfielder,4.600000,False,3,0,13,1,1,0,0,,,5,,1,1,,,7,2,,,,,2,0,0,1,,,0,0,
19393,J. Onomah,Joshua Oghenetega Peter,Onomah,26,England,185 cm,70 kg,False,https://media-3.api-sports.io/football/players/19393.png,1997-04-27,London,England,36,Fulham,https://media-2.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,2,0,13,,Midfielder,6.300000,False,2,0,5,,,0,0,,,6,,4,1,,,4,2,1,,,,,0,0,0,,,0,0,
18972,A. Knockaert,Anthony Patrick,Knockaert,32,France,172 cm,69 kg,False,https://media-1.api-sports.io/football/players/18972.png,1991-11-20,Roubaix,France,36,Fulham,https://media-2.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
19043,T. Kongolo,Terence,Kongolo,29,Netherlands,188 cm,70 kg,False,https://media-2.api-sports.io/football/players/19043.png,1994-02-14,Fribourg,Switzerland,36,Fulham,https://media-2.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
19657,M. Rodák,Marek,Rodák,27,Slovakia,194 cm,81 kg,False,https://media-3.api-sports.io/football/players/19657.png,1996-12-13,Košice,Slovakia,36,Fulham,https://media-1.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,2,2,180,,Goalkeeper,6.600000,False,0,0,32,,,0,2,,2,58,,13,,,,1,1,,,,,,0,0,0,,,0,0,1
1438,B. Leno,Bernd,Leno,31,Germany,189 cm,82 kg,False,https://media-3.api-sports.io/football/players/1438.png,1992-03-04,Bietigheim-Bissingen,Germany,36,Fulham,https://media-1.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,32,32,2880,,Goalkeeper,7.190625,False,0,0,2,,,0,44,,128,1037,1,24,,,,15,13,,,,3,,3,0,0,,,0,0,1
153420,G. Wickens,George Alexander,Wickens,22,England,183 cm,,False,https://media-1.api-sports.io/football/players/153420.png,2001-11-08,Petersfield,England,36,Fulham,https://media-1.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,0,0,0,,Goalkeeper,,False,0,0,2,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,0
657,K. Tete,Kenny Joelle,Tete,28,Netherlands,180 cm,71 kg,False,https://media-1.api-sports.io/football/players/657.png,1995-10-09,Amsterdam,Netherlands,36,Fulham,https://media-3.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,27,25,2215,,Defender,7.051851,False,2,8,3,8,3,0,0,4,,940,21,26,73,15,44,255,158,26,17,,41,34,8,0,0,,,0,0,
263,L. Kurzawa,Layvin,Kurzawa,31,France,182 cm,74 kg,False,https://media-2.api-sports.io/football/players/263.png,1992-09-04,Fréjus,France,36,Fulham,https://media-2.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,3,2,135,,Defender,6.200000,False,1,1,7,,,0,0,,,27,,9,3,1,2,11,5,4,2,,,1,1,0,0,,,0,0,
19145,T. Adarabioyo,Abdul-Nasir Oluwatosin,Oluwadoyinsolami Adarabioyo,26,England,196 cm,80 kg,False,https://media-2.api-sports.io/football/players/19145.png,1997-09-24,Manchester,England,36,Fulham,https://media-1.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,21,19,1723,,Defender,6.850000,False,2,0,15,7,4,1,0,,,1042,5,42,22,13,22,125,78,6,4,,5,14,3,0,0,,,0,0,
18962,S. Duffy,Shane Patrick Michael,Duffy,31,Republic of Ireland,193 cm,76 kg,False,https://media-1.api-sports.io/football/players/18962.png,1992-01-01,Derry,Northern Ireland,36,Fulham,https://media-3.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,0,0,0,,Defender,,False,0,0,11,,,0,0,,,4,,2,,,,4,3,,,,1,,0,0,0,,,0,0,
190,Cédric Soares,Cédric Ricardo,Alves Soares,32,Portugal,172 cm,67 kg,False,https://media-1.api-sports.io/football/players/190.png,1991-08-31,Singen,Germany,36,Fulham,https://media-2.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,6,2,195,,Defender,6.300000,False,4,1,9,,,0,0,,,20,,18,,,,3,,,,,,1,0,0,0,,,0,0,
19023,T. Ream,Timothy Michael,Ream,36,USA,183 cm,80 kg,False,https://media-1.api-sports.io/football/players/19023.png,1987-10-05,St. Louis,USA,36,Fulham,https://media-3.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,33,33,2899,,Defender,6.863636,False,0,2,0,3,2,1,0,,,1900,3,50,30,24,41,165,95,13,10,,7,18,2,0,0,,,0,0,
18814,I. Diop,Issa Laye Lucas Jean,Diop,26,France,194 cm,92 kg,False,https://media-3.api-sports.io/football/players/18814.png,1997-01-09,Toulouse,France,36,Fulham,https://media-1.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,21,17,1663,,Defender,6.766666,False,4,1,16,2,2,1,0,,,1161,1,49,23,14,30,109,60,3,2,,7,15,2,0,0,,,0,0,
19549,A. Robinson,Antonee,Robinson,26,USA,183 cm,70 kg,False,https://media-1.api-sports.io/football/players/19549.png,1997-08-08,Milton Keynes,England,36,Fulham,https://media-3.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,31,31,2729,,Defender,6.903225,False,0,1,0,3,,0,0,1,,1270,19,31,57,11,46,261,148,59,35,,21,28,7,0,0,,,0,0,
284471,S. Parkes,Stefan Charles Earl,Parkes,19,England,,,False,https://media-2.api-sports.io/football/players/284471.png,2004-03-28,,England,36,Fulham,https://media-3.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,0,0,0,,Defender,,False,0,0,1,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,
288121,L. D&apos;Auria-Henry,Luciano Paul,D'Auria-Henry,21,England,,,False,https://media-2.api-sports.io/football/players/288121.png,2002-11-11,,England,36,Fulham,https://media-2.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
327736,C. Robinson,Charlie James,Robinson,19,England,,,False,https://media-3.api-sports.io/football/players/327736.png,2004-09-19,,England,36,Fulham,https://media-1.api-sports.io/football/teams/36.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,0,0,0,,Defender,,False,0,0,1,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,
